300,96
336,147
418,144
391,200
391,303
435,422
337,423
381,522
277,513
175,473
156,402
238,423
184,351
184,320
337,645
456,647
337,978
488,1104
356,1200
452, 1200
492,1316
396,1424
424,1660
540,1628
308,1640
372,1788
248,1788
256,1848
348,1948
492,1960
456,2052
268,2308
268,2628
252,3304
381,3370
466,3514
240,3526
344,3528
292,3680
432,3688
274,3783
437,3819
358,3945
245,3969
473,3969
136,4240
592,4240
